rank,lemma,pos,zipf
12608,casket,noun,3.26
12609,chattanooga,noun,3.26
12610,christchurch,noun,3.26
12611,cleanliness,noun,3.26
12612,clothed,adjective,3.26
12613,complicate,verb,3.26
12614,concerto,noun,3.26
12615,concurrently,adverb,3.26
12616,contraception,noun,3.26
12617,convex,adjective,3.26
12618,crouch,verb,3.26
12619,culmination,noun,3.26
12620,dank,adjective,3.26
12621,daphne,noun,3.26
12622,decomposition,noun,3.26
12623,detriment,noun,3.26
12624,discretionary,adjective,3.26
12625,dismal,adjective,3.26
12626,dismay,noun,3.26
12627,disparate,adjective,3.26
12628,dissemination,noun,3.26
12629,domestically,adverb,3.26
12630,electrician,noun,3.26
12631,equator,noun,3.26
12632,estuary,noun,3.26
12633,eternally,adverb,3.26
12634,excise,verb,3.26
12635,fad,noun,3.26
12636,fitch,noun,3.26
12637,forcefully,adverb,3.26
12638,foreground,noun,3.26
12639,frown,verb,3.26
12640,fruity,adjective,3.26
12641,gloucestershire,noun,3.26
12642,godly,adjective,3.26
12643,groin,noun,3.26
12644,guangzhou,noun,3.26
12645,gunpowder,noun,3.26
12646,guthrie,noun,3.26
12647,guyana,noun,3.26
12648,helix,noun,3.26
12649,heroism,noun,3.26
12650,hierarchical,adjective,3.26
12651,howling,noun,3.26
12652,icelandic,noun,3.26
12653,infidelity,noun,3.26
12654,inventive,adjective,3.26
12655,inversion,noun,3.26
12656,kahn,noun,3.26
12657,keynes,noun,3.26
12658,kinase,noun,3.26
12659,knack,noun,3.26
12660,kosher,adjective,3.26
12661,lansing,noun,3.26
12662,lazarus,noun,3.26
12663,libby,noun,3.26
12664,licked,adjective,3.26
12665,liquidation,noun,3.26
12666,longitude,noun,3.26
12667,macho,noun,3.26
12668,maestro,noun,3.26
12669,maxi,noun,3.26
12670,meditate,verb,3.26
12671,microscopy,noun,3.26
12672,missy,noun,3.26
12673,morbid,adjective,3.26
12674,multiplication,noun,3.26
12675,mysteriously,adverb,3.26
12676,nonfiction,noun,3.26
12677,olympia,noun,3.26
12678,orb,noun,3.26
12679,orchestral,adjective,3.26
12680,ordinarily,adverb,3.26
12681,orthodoxy,noun,3.26
12682,outage,noun,3.26
12683,paternal,adjective,3.26
12684,pelvis,noun,3.26
12685,polarization,noun,3.26
12686,potty,adjective,3.26
12687,preoccupied,adjective,3.26
12688,projectile,noun,3.26
12689,prussian,noun,3.26
12690,puddle,verb,3.26
12691,quay,noun,3.26
12692,railing,noun,3.26
12693,realist,noun,3.26
12694,receptionist,noun,3.26
12695,recruiter,noun,3.26
12696,reload,verb,3.26
12697,remuneration,noun,3.26
12698,repressed,adjective,3.26
12699,richness,noun,3.26
12700,riviera,noun,3.26
12701,scandinavia,noun,3.26
12702,secretive,adjective,3.26
12703,serotonin,noun,3.26
12704,silky,adjective,3.26
12705,sinatra,noun,3.26
12706,sirius,noun,3.26
12707,slaying,noun,3.26
12708,smallpox,noun,3.26
12709,snoring,noun,3.26
12710,sociological,adjective,3.26
12711,sorority,noun,3.26
12712,speechless,adjective,3.26
12713,starship,noun,3.26
12714,strategist,noun,3.26
12715,sunken,adjective,3.26
12716,supremacist,noun,3.26
12717,tortoise,noun,3.26
12718,tragically,adverb,3.26
12719,typewriter,noun,3.26
12720,understandably,adverb,3.26
12721,undisputed,adjective,3.26
12722,unprofessional,adjective,3.26
12723,urdu,noun,3.26
12724,veiled,adjective,3.26
12725,visceral,adjective,3.26
12726,vividly,adverb,3.26
12727,wannabe,noun,3.26
12728,wiggle,verb,3.26
12729,wrongdoing,noun,3.26
12730,guideline,noun,3.25
12731,stag,verb,3.25
12732,pesticide,noun,3.25
12733,widen,verb,3.25
12734,borrower,noun,3.25
12735,reptile,noun,3.25
12736,thunderstorm,noun,3.25
12737,emit,verb,3.25
12738,commend,verb,3.25
12739,aggregation,noun,3.25
12740,ahem,noun,3.25
12741,albanian,noun,3.25
12742,alkaline,adjective,3.25
12743,alum,noun,3.25
12744,antidote,noun,3.25
12745,anus,noun,3.25
12746,appalachian,noun,3.25
12747,archery,noun,3.25
12748,arterial,adjective,3.25
12749,asparagus,noun,3.25
12750,athena,noun,3.25
12751,attest,verb,3.25
12752,attractiveness,noun,3.25
12753,auditory,adjective,3.25
12754,avenge,verb,3.25
12755,aversion,noun,3.25
12756,awkwardly,adverb,3.25
12757,balm,noun,3.25
12758,biennial,adjective,3.25
12759,bikers,noun,3.25
12760,bologna,noun,3.25
12761,bony,adjective,3.25
12762,brighten,verb,3.25
12763,brood,noun,3.25
12764,bulletproof,adjective,3.25
12765,cambodian,noun,3.25
12766,cassandra,noun,3.25
12767,cessation,noun,3.25
12768,collagen,noun,3.25
12769,cricketer,noun,3.25
12770,crochet,verb,3.25
12771,cypress,noun,3.25
12772,dal,noun,3.25
12773,dandy,noun,3.25
12774,dependable,adjective,3.25
12775,dickhead,noun,3.25
12776,dresden,noun,3.25
12777,emeritus,adjective,3.25
12778,emigration,noun,3.25
12779,enthusiastically,adverb,3.25
12780,extant,adjective,3.25
12781,ezekiel,noun,3.25
12782,fathom,verb,3.25
12783,fiancee,noun,3.25
12784,fictitious,adjective,3.25
12785,firsthand,adjective,3.25
12786,flashy,adjective,3.25
12787,floppy,noun,3.25
12788,fluoride,noun,3.25
12789,frat,noun,3.25
12790,geologic,adjective,3.25
12791,gillespie,noun,3.25
12792,grasping,noun,3.25
12793,greenberg,noun,3.25
12794,guam,noun,3.25
12795,guantanamo,noun,3.25
12796,hawthorne,noun,3.25
12797,headmaster,noun,3.25
12798,heartland,noun,3.25
12799,hedgehog,noun,3.25
12800,heinous,adjective,3.25
12801,hoe,noun,3.25
12802,hypnosis,noun,3.25
12803,icu,noun,3.25
12804,impeccable,adjective,3.25
12805,inbound,adjective,3.25
12806,inference,noun,3.25
12807,infiltrate,verb,3.25
12808,inflatable,adjective,3.25
12809,inhale,verb,3.25
12810,instinctively,adverb,3.25
12811,intolerant,adjective,3.25
12812,jellyfish,noun,3.25
12813,judo,noun,3.25
12814,karnataka,noun,3.25
12815,kurdistan,noun,3.25
12816,lament,verb,3.25
12817,leach,verb,3.25
12818,lefty,noun,3.25
12819,lsd,noun,3.25
12820,mach,noun,3.25
12821,malpractice,noun,3.25
12822,manipulative,adjective,3.25
12823,marginally,adverb,3.25
12824,microbiology,noun,3.25
12825,modernity,noun,3.25
12826,namibia,noun,3.25
12827,narrowing,noun,3.25
12828,navajo,noun,3.25
12829,nectar,noun,3.25
12830,nitrate,noun,3.25
12831,oft,adverb,3.25
12832,olympus,noun,3.25
12833,pastel,adjective,3.25
12834,payoff,noun,3.25
12835,pessimistic,adjective,3.25
12836,phosphorus,noun,3.25
12837,platter,noun,3.25
12838,prod,verb,3.25
12839,prodigy,noun,3.25
12840,psychotherapy,noun,3.25
12841,quilt,noun,3.25
12842,rama,noun,3.25
12843,realtor,noun,3.25
12844,refreshed,adjective,3.25
12845,regency,noun,3.25
12846,sag,verb,3.25
12847,sauna,noun,3.25
12848,scrum,noun,3.25
12849,seasonally,adverb,3.25
12850,sluggish,adjective,3.25
12851,slum,noun,3.25
12852,smoothie,noun,3.25
12853,snare,noun,3.25
12854,snowflake,noun,3.25
12855,sod,noun,3.25
12856,stomp,verb,3.25
12857,studded,adjective,3.25
12858,submissive,adjective,3.25
12859,subsection,noun,3.25
12860,suede,noun,3.25
12861,summertime,noun,3.25
12862,tabloid,noun,3.25
12863,taft,noun,3.25
12864,taurus,noun,3.25
12865,teal,noun,3.25
12866,throwback,noun,3.25
12867,timid,adjective,3.25
12868,trickle,verb,3.25
12869,troupe,noun,3.25
12870,tweed,noun,3.25
12871,ultimatum,noun,3.25
12872,uncut,adjective,3.25
12873,uninterrupted,adjective,3.25
12874,xmas,noun,3.25
12875,yelp,verb,3.25
12876,sens,noun,3.24
12877,waive,verb,3.24
12878,denounce,verb,3.24
12879,revolve,verb,3.24
12880,semifinal,noun,3.24
12881,dismantle,verb,3.24
12882,ascend,verb,3.24
12883,affirmation,noun,3.24
12884,apc,noun,3.24
12885,apiece,adverb,3.24
12886,appreciative,adjective,3.24
12887,arched,adjective,3.24
12888,bandage,noun,3.24
12889,belize,noun,3.24
12890,bittersweet,adjective,3.24
12891,blight,noun,3.24
12892,botswana,noun,3.24
12893,braid,noun,3.24
12894,bulge,noun,3.24
12895,byrd,noun,3.24
12896,cabaret,noun,3.24
12897,carmichael,noun,3.24
12898,catheter,noun,3.24
12899,chemically,adverb,3.24
12900,cinematography,noun,3.24
12901,coincidentally,adverb,3.24
12902,commandant,noun,3.24
12903,conducive,adjective,3.24
12904,confines,noun,3.24
12905,conscientious,adjective,3.24
12906,consensual,adjective,3.24
12907,cpa,noun,3.24
12908,crystalline,adjective,3.24
12909,cyanide,noun,3.24
12910,deceit,noun,3.24
12911,derogatory,adjective,3.24
12912,drugged,adjective,3.24
12913,durban,noun,3.24
12914,eastward,adjective,3.24
12915,embroidery,noun,3.24
12916,enigma,noun,3.24
12917,estranged,adjective,3.24
12918,euphoria,noun,3.24
12919,fahrenheit,noun,3.24
12920,firewall,noun,3.24
12921,fluorescence,noun,3.24
12922,forceful,adjective,3.24
12923,forte,noun,3.24
12924,gaelic,adjective,3.24
12925,galveston,noun,3.24
12926,gardiner,noun,3.24
12927,gladstone,noun,3.24
12928,gogh,noun,3.24
12929,gracie,noun,3.24
12930,grassy,adjective,3.24
12931,hanger,noun,3.24
12932,hem,noun,3.24
12933,hitman,noun,3.24
12934,hobbs,noun,3.24
12935,housekeeping,noun,3.24
12936,hua,noun,3.24
12937,infiltration,noun,3.24
12938,insidious,adjective,3.24
12939,intimately,adverb,3.24
12940,jargon,noun,3.24
12941,kayak,noun,3.24
12942,kneel,verb,3.24
12943,lakh,noun,3.24
12944,leakage,noun,3.24
12945,liberate,verb,3.24
12946,logistical,adjective,3.24
12947,loophole,noun,3.24
12948,luminous,adjective,3.24
12949,malnutrition,noun,3.24
12950,maori,noun,3.24
12951,marseille,noun,3.24
12952,mathematician,noun,3.24
12953,mayonnaise,noun,3.24
12954,melodic,adjective,3.24
12955,meticulous,adjective,3.24
12956,modesty,noun,3.24
12957,moustache,noun,3.24
12958,mubarak,noun,3.24
12959,nigh,adjective,3.24
12960,nocturnal,adjective,3.24
12961,nozzle,noun,3.24
12962,offside,noun,3.24
12963,orgy,noun,3.24
12964,overlay,verb,3.24
12965,paternity,noun,3.24
12966,patriarchal,adjective,3.24
12967,peeing,noun,3.24
12968,pitiful,adjective,3.24
12969,plethora,noun,3.24
12970,plutonium,noun,3.24
12971,prerequisite,noun,3.24
12972,psychosis,noun,3.24
12973,quantify,verb,3.24
12974,rabies,noun,3.24
12975,rallying,noun,3.24
12976,recount,verb,3.24
12977,rectangle,noun,3.24
12978,recurrent,adjective,3.24
12979,refill,verb,3.24
12980,religiously,adverb,3.24
12981,relive,verb,3.24
12982,renewing,adjective,3.24
12983,requisite,noun,3.24
12984,responsibly,adverb,3.24
12985,reuben,noun,3.24
12986,rightfully,adverb,3.24
12987,ritz,noun,3.24
12988,rolf,noun,3.24
12989,secluded,adjective,3.24
12990,seduce,verb,3.24
12991,shadowy,adjective,3.24
12992,shun,verb,3.24
12993,sidekick,noun,3.24
12994,softened,adjective,3.24
12995,spectre,noun,3.24
12996,stallion,noun,3.24
12997,stepfather,noun,3.24
12998,strangled,adjective,3.24
12999,tapestry,noun,3.24
13000,tenderness,noun,3.24
13001,terrier,noun,3.24
13002,tester,noun,3.24
13003,thistle,noun,3.24
13004,thumbnail,noun,3.24
13005,tickle,verb,3.24
13006,tubular,adjective,3.24
13007,tumbling,noun,3.24
13008,underside,noun,3.24
13009,uneducated,adjective,3.24
13010,unload,verb,3.24
13011,unloading,noun,3.24
13012,unmarked,adjective,3.24
13013,unreleased,adjective,3.24
13014,upkeep,noun,3.24
13015,urn,noun,3.24
13016,viagra,noun,3.24
13017,vigil,noun,3.24
13018,volley,noun,3.24
13019,warmly,adverb,3.24
13020,watergate,noun,3.24
13021,wavy,adjective,3.24
13022,whirlwind,noun,3.24
13023,yearning,noun,3.24
13024,endanger,verb,3.23
13025,formulate,verb,3.23
13026,subtitle,noun,3.23
13027,summarize,verb,3.23
13028,inconsistency,noun,3.23
13029,annapolis,noun,3.23
13030,annum,noun,3.23
13031,aristocratic,adjective,3.23
13032,aroma,noun,3.23
13033,arsenic,noun,3.23
13034,biologically,adverb,3.23
13035,budge,verb,3.23
13036,bw,noun,3.23
13037,chaplin,noun,3.23
13038,cheater,noun,3.23
13039,clegg,noun,3.23
13040,cloning,noun,3.23
13041,clout,noun,3.23
13042,cochran,noun,3.23
13043,comical,adjective,3.23
13044,commemorative,noun,3.23
13045,confederacy,noun,3.23
13046,converge,verb,3.23
13047,corny,adjective,3.23
13048,crucible,noun,3.23
13049,cryptic,adjective,3.23
13050,deb,noun,3.23
13051,deletion,noun,3.23
13052,diligent,adjective,3.23
13053,discern,verb,3.23
13054,domino,noun,3.23
13055,downgrade,verb,3.23
13056,dreamy,adjective,3.23
13057,drenched,adjective,3.23
13058,dung,noun,3.23
13059,eel,noun,3.23
13060,eiffel,noun,3.23
13061,embryonic,adjective,3.23
13062,eos,noun,3.23
13063,fanatic,noun,3.23
13064,firmware,noun,3.23
13065,fragmentation,noun,3.23
13066,ftc,noun,3.23
13067,glorified,adjective,3.23
13068,goth,noun,3.23
13069,gracefully,adverb,3.23
13070,gubernatorial,adjective,3.23
13071,hawthorn,noun,3.23
13072,hermann,noun,3.23
13073,herr,noun,3.23
13074,hf,noun,3.23
13075,hg,noun,3.23
13076,hoard,verb,3.23
13077,horde,noun,3.23
13078,humming,noun,3.23
13079,imp,noun,3.23
13080,implicitly,adverb,3.23
13081,ingenuity,noun,3.23
13082,inorganic,adjective,3.23
13083,intestine,noun,3.23
13084,itinerary,noun,3.23
13085,kkk,noun,3.23
13086,koran,noun,3.23
13087,lacy,adjective,3.23
13088,lair,noun,3.23
13089,leaping,noun,3.23
13090,lifeless,adjective,3.23
13091,lifeline,noun,3.23
13092,lotto,noun,3.23
13093,lovable,adjective,3.23
13094,macarthur,noun,3.23
13095,mam,noun,3.23
13096,mari,noun,3.23
13097,marino,noun,3.23
13098,moot,adjective,3.23
13099,mortimer,noun,3.23
13100,msc,noun,3.23
13101,nebula,noun,3.23
13102,neurology,noun,3.23
13103,newt,noun,3.23
13104,nietzsche,noun,3.23
13105,noaa,noun,3.23
13106,norse,noun,3.23
13107,odin,noun,3.23
13108,overland,adjective,3.23
13109,pantry,noun,3.23
13110,paraguay,noun,3.23
13111,parchment,noun,3.23
13112,partake,verb,3.23
13113,plagiarism,noun,3.23
13114,polk,noun,3.23
13115,pollard,noun,3.23
13116,pollock,noun,3.23
13117,prefix,noun,3.23
13118,proctor,noun,3.23
13119,prologue,noun,3.23
13120,proto,adjective,3.23
13121,pueblo,noun,3.23
13122,pulpit,noun,3.23
13123,puncture,verb,3.23
13124,redhead,noun,3.23
13125,relational,adjective,3.23
13126,renegade,noun,3.23
13127,ripper,noun,3.23
13128,roofing,noun,3.23
13129,rotational,adjective,3.23
13130,rudd,noun,3.23
13131,sash,noun,3.23
13132,seductive,adjective,3.23
13133,segmentation,noun,3.23
13134,shaker,noun,3.23
13135,shielding,noun,3.23
13136,sissy,noun,3.23
13137,sizeable,adjective,3.23
13138,sled,noun,3.23
13139,sludge,noun,3.23
13140,speedway,noun,3.23
13141,stretcher,noun,3.23
13142,taker,noun,3.23
13143,torturing,adjective,3.23
13144,transplantation,noun,3.23
13145,triad,noun,3.23
13146,trimming,noun,3.23
13147,truthfully,adverb,3.23
13148,unfounded,adjective,3.23
13149,unicef,noun,3.23
13150,unimportant,adjective,3.23
13151,uninsured,adjective,3.23
13152,untitled,adjective,3.23
13153,uzbekistan,noun,3.23
13154,valor,noun,3.23
13155,vernacular,noun,3.23
13156,virtuous,adjective,3.23
13157,vox,noun,3.23
13158,watercolor,noun,3.23
13159,wight,noun,3.23
13160,wolff,noun,3.23
13161,wto,noun,3.23
13162,tempt,verb,3.22
13163,shatter,verb,3.22
13164,fishery,noun,3.22
13165,knuckle,noun,3.22
13166,signify,verb,3.22
13167,mislead,verb,3.22
13168,tint,verb,3.22
13169,abrasive,adjective,3.22
13170,accompaniment,noun,3.22
13171,accomplice,noun,3.22
13172,adoptive,adjective,3.22
13173,alphabetical,adjective,3.22
13174,alternately,adverb,3.22
13175,annihilation,noun,3.22
13176,arbitrarily,adverb,3.22
13177,armistice,noun,3.22
13178,armory,noun,3.22
13179,bathe,verb,3.22
13180,bloomington,noun,3.22
13181,calamity,noun,3.22
13182,carbonate,noun,3.22
13183,carlyle,noun,3.22
13184,catalytic,adjective,3.22
13185,ceylon,noun,3.22
13186,cheesecake,noun,3.22
13187,choral,noun,3.22
13188,chronology,noun,3.22
13189,clam,noun,3.22
13190,clientele,noun,3.22
13191,convection,noun,3.22
13192,craftsman,noun,3.22
13193,cretaceous,adjective,3.22
13194,cripple,verb,3.22
13195,curvature,noun,3.22
13196,cyborg,noun,3.22
13197,deflection,noun,3.22
13198,despised,adjective,3.22
13199,discouraging,adjective,3.22
13200,distillery,noun,3.22
13201,diversification,noun,3.22
13202,effortlessly,adverb,3.22
13203,enactment,noun,3.22
13204,enlighten,verb,3.22
13205,envious,adjective,3.22
13206,erroneous,adjective,3.22
13207,familial,adjective,3.22
13208,feces,noun,3.22
13209,frivolous,adjective,3.22
13210,fruition,noun,3.22
13211,fuji,noun,3.22
13212,fullback,noun,3.22
13213,gage,noun,3.22
13214,galley,noun,3.22
13215,galway,noun,3.22
13216,giddy,adjective,3.22
13217,granada,noun,3.22
13218,grandeur,noun,3.22
13219,grappling,noun,3.22
13220,heinz,noun,3.22
13221,homogeneous,adjective,3.22
13222,intangible,noun,3.22
13223,ire,noun,3.22
13224,jesuit,noun,3.22
13225,kt,noun,3.22
13226,landscaping,noun,3.22
13227,laureate,noun,3.22
13228,lear,noun,3.22
13229,lineman,noun,3.22
13230,madman,noun,3.22
13231,maniac,noun,3.22
13232,medalist,noun,3.22
13233,melee,noun,3.22
13234,melville,noun,3.22
13235,memorize,verb,3.22
13236,menstrual,adjective,3.22
13237,metaphysical,adjective,3.22
13238,meteorology,noun,3.22
13239,methyl,noun,3.22
13240,mindless,adjective,3.22
13241,misconception,noun,3.22
13242,momentarily,adverb,3.22
13243,narcissistic,adjective,3.22
13244,negotiable,adjective,3.22
13245,northward,adverb,3.22
13246,nudge,verb,3.22
13247,nyse,noun,3.22
13248,overturn,verb,3.22
13249,padded,adjective,3.22
13250,pantheon,noun,3.22
13251,payer,noun,3.22
13252,pictorial,adjective,3.22
13253,ploy,noun,3.22
13254,presumption,noun,3.22
13255,prospectus,noun,3.22
13256,prosthetic,adjective,3.22
13257,puma,noun,3.22
13258,reactionary,noun,3.22
13259,reciprocal,adjective,3.22
13260,reconstruct,verb,3.22
13261,redwood,noun,3.22
13262,reverence,verb,3.22
13263,sabine,noun,3.22
13264,saigon,noun,3.22
13265,seaweed,noun,3.22
13266,seduction,noun,3.22
13267,selfishness,noun,3.22
13268,serge,noun,3.22
13269,shaman,noun,3.22
13270,sketchy,adjective,3.22
13271,snowfall,noun,3.22
13272,southbound,adjective,3.22
13273,specificity,noun,3.22
13274,squirt,verb,3.22
13275,stewardship,noun,3.22
13276,stoppage,noun,3.22
13277,straining,noun,3.22
13278,superpower,noun,3.22
13279,synergy,noun,3.22
13280,tasmanian,adjective,3.22
13281,thermometer,noun,3.22
13282,toulouse,noun,3.22
13283,unbroken,adjective,3.22
13284,unsettled,adjective,3.22
13285,wharton,noun,3.22
13286,whiff,noun,3.22
13287,wilt,verb,3.22
13288,detain,verb,3.21
13289,kilometre,noun,3.21
13290,tonne,noun,3.21
13291,flake,noun,3.21
13292,entail,verb,3.21
13293,crusader,noun,3.21
13294,wield,verb,3.21
13295,absurdity,noun,3.21
13296,achievable,adjective,3.21
13297,alchemy,noun,3.21
13298,americana,noun,3.21
13299,anatomical,adjective,3.21
13300,antigen,noun,3.21
13301,apostolic,adjective,3.21
13302,ara,noun,3.21
13303,aristocracy,noun,3.21
13304,armchair,noun,3.21
13305,aryan,noun,3.21
13306,babysitter,noun,3.21
13307,babysitting,noun,3.21
13308,backlog,noun,3.21
13309,bengali,noun,3.21
13310,bile,noun,3.21
13311,biochemical,adjective,3.21
13312,bling,noun,3.21
13313,boner,noun,3.21
13314,bose,noun,3.21
13315,brandt,noun,3.21
13316,brownie,noun,3.21
13317,calibre,noun,3.21
13318,caliphate,noun,3.21
13319,carcass,noun,3.21
13320,cardigan,noun,3.21
13321,carousel,noun,3.21
13322,cartwright,noun,3.21
13323,chico,noun,3.21
13324,chihuahua,noun,3.21
13325,circumcision,noun,3.21
